iteration,time_seconds,objective
2440,282.14117670059204,166520.84690022757
2441,282.1987056732178,166511.6119793764
2442,282.2625980377197,166498.78827076976
2443,282.4274163246155,166487.90502255113
2444,282.57800936698914,166483.19296414842
2445,282.63715147972107,166473.92453879307
2446,282.7567994594574,166461.97602470662
2447,282.86775946617126,166454.87023960488
2448,282.93970704078674,166452.4077712518
2449,283.0389745235443,166442.16160822666
2450,283.1019937992096,166428.54352077952
2451,283.17044734954834,166416.34691866353
2452,283.2394003868103,166414.47101652808
2453,283.2967007160187,166404.6242495524
2454,283.3544433116913,166392.07459017172
2455,283.50695061683655,166388.03869070136
2456,283.5650999546051,166379.49183445447
2457,283.6201410293579,166372.38280309553
2458,283.6750934123993,166364.76465924826
2459,283.7447247505188,166362.7366886348
2460,283.8650255203247,166360.39331012932
2461,283.9841294288635,166355.96771862256
2462,284.12977719306946,166350.11577212252
2463,284.26516342163086,166339.72677555043
2464,284.4335570335388,166333.9826213251
2465,284.5882658958435,166315.66316988255
2466,284.771146774292,166315.27266281465
2467,284.89117527008057,166305.03710325333
2468,285.0252094268799,166291.74053368333
2469,285.16164445877075,166282.86877224263
2470,285.228458404541,166276.1248580441
2471,285.3221740722656,166266.649717617
2472,285.379275560379,166255.68971959653
2473,285.44066166877747,166247.4279904464
2474,285.5405464172363,166246.59296291677
2475,285.6593961715698,166236.8861580807
2476,285.8110649585724,166223.22141289554
2477,285.9126989841461,166211.3351202921
2478,286.05811858177185,166203.19774448333
2479,286.1251230239868,166195.71662966858
2480,286.18274188041687,166189.31562519106
2481,286.32423543930054,166180.43311530552
2482,286.48617362976074,166178.09612327968
2483,286.5814151763916,166169.84070227502
2484,286.64964151382446,166157.45039746555
2485,286.7294878959656,166153.02644946077
2486,286.8053252696991,166144.88612777088
2487,286.9178488254547,166133.59482728475
2488,286.96769738197327,166132.37050802537
2489,287.0211305618286,166128.4562701799
2490,287.07289958000183,166122.38478788853
2491,287.12159037590027,166114.1798679726
2492,287.1761894226074,166112.1538196545
2493,287.225617647171,166106.84509022566
2494,287.27816700935364,166099.0656695388
2495,287.3334119319916,166097.34682066928
2496,287.38916540145874,166092.04182436483
2497,287.4405117034912,166085.40276614693
2498,287.4967439174652,166082.9778477015
2499,287.5497405529022,166079.28849653012
2500,287.6122829914093,166073.4456707309
2501,287.66361474990845,166065.92481972644
2502,287.72205352783203,166063.8435868031
2503,287.7916262149811,166061.45801324028
2504,287.9229836463928,166057.09417515705
2505,288.0546576976776,166052.40052429895
2506,288.1175684928894,166041.97314964182
2507,288.1850175857544,166041.44893297294
2508,288.24009704589844,166033.00993795335
2509,288.29136204719543,166026.42721553153
2510,288.3443830013275,166016.4376136881
2511,288.52597403526306,166011.38575271502
2512,288.65746545791626,165995.84918796795
2513,288.7171812057495,165986.31659773286
2514,288.7827641963959,165980.44727201838
2515,288.8397374153137,165971.55060103102
2516,288.90144181251526,165959.0747353404
2517,288.9628610610962,165947.56459918266
2518,289.02306365966797,165938.83759989726
2519,289.08824372291565,165931.25618757948
2520,289.14048624038696,165925.27772288633
2521,289.1922273635864,165916.3230682983
2522,289.2507469654083,165913.9444046568
2523,289.3051152229309,165904.91060497882
2524,289.355361700058,165893.0487012406
2525,289.41079688072205,165889.49909045117
2526,289.4672348499298,165881.98674436187
2527,289.5237491130829,165874.4715162163
2528,289.5763714313507,165867.05732165748
2529,289.6291105747223,165865.01261230215
2530,289.67943716049194,165862.6897511734
2531,289.7327661514282,165858.32950701352
2532,289.7862968444824,165852.59708655323
2533,289.8414669036865,165842.50989605288
2534,289.9042580127716,165834.53129983434
2535,289.96650981903076,165818.22910877873
2536,290.02881836891174,165813.29535418082
2537,290.0789330005646,165804.51224567954
2538,290.1425664424896,165797.2339671324
2539,290.1964166164398,165790.107254314
2540,290.2500352859497,165787.96696052453
2541,290.3008408546448,165785.6497687253
2542,290.3533592224121,165781.278833139
2543,290.4731488227844,165775.22417840522
2544,290.68718338012695,165765.338140113
2545,290.91437125205994,165762.90900951944
2546,291.0816237926483,165757.90427481366
2547,291.2706308364868,165750.16098233178
2548,291.4252223968506,165747.3975124413
2549,291.5670368671417,165742.50004895765
2550,291.7168998718262,165736.10856253255
2551,291.86333417892456,165733.78681036507
2552,291.9856975078583,165730.07133445327
2553,292.12060594558716,165724.24417151927
2554,292.26780462265015,165715.6194283195
2555,292.4034733772278,165710.64082918325
2556,292.5462281703949,165691.5462240037
2557,292.6040620803833,165684.9027187167
2558,292.7342953681946,165677.60172398068
2559,292.8623483181,165670.14076335312
2560,293.01087188720703,165662.9283868986
2561,293.17352533340454,165660.64127554302
2562,293.2903983592987,165658.33924348577
2563,293.42305517196655,165653.9880861178
2564,293.57412099838257,165648.1315051537
2565,293.80288529396057,165639.26392023623
2566,294.0357897281647,165637.24710851544
2567,294.15919828414917,165632.2399941765
2568,294.2153060436249,165625.2443195701
2569,294.2711567878723,165620.85686052105
2570,294.3271882534027,165613.20711000278
2571,294.3847813606262,165607.19176322225
2572,294.48707818984985,165597.47024957644
2573,294.54827976226807,165582.7590153006
2574,294.6214349269867,165558.11039662434
2575,294.8451466560364,165545.81842978974
2576,295.00530767440796,165526.2281944267
2577,295.13957834243774,165513.06561243918
2578,295.20095682144165,165508.1189895715
2579,295.2559208869934,165499.8397588743
2580,295.35067319869995,165488.79497649602
2581,295.51471495628357,165486.94514839788
2582,295.6390881538391,165478.41003905053
2583,295.77722692489624,165466.61435561182
2584,295.9209475517273,165465.11434329467
2585,295.97451853752136,165460.9159282788
2586,296.03629660606384,165454.9830296246
2587,296.09161829948425,165446.51937033585
2588,296.2193694114685,165439.36309291652
2589,296.27662539482117,165423.66599310472
2590,296.3662545681,165416.32064355907
2591,296.43650579452515,165411.66668599198
2592,296.4924318790436,165403.39793537627
2593,296.5522072315216,165394.22166491378
2594,296.61539006233215,165384.413777315
2595,296.7390160560608,165374.57823025086
2596,296.839369058609,165366.9376425157
2597,296.94975662231445,165360.36220243914
2598,297.0739142894745,165352.4463108504
2599,297.2440004348755,165350.39172631776
2600,297.36652970314026,165345.4915886537
2601,297.4498372077942,165338.1278806212
2602,297.5199861526489,165332.48882693605
2603,297.651508808136,165322.29288180484
2604,297.77818751335144,165309.47444538586
2605,297.833384513855,165309.32809784202
2606,297.8860740661621,165299.18546554155
2607,297.95644330978394,165286.05520654857
2608,298.0205376148224,165276.5719715199
2609,298.08224177360535,165268.86279121455
2610,298.14365696907043,165262.2401284459
2611,298.21080803871155,165253.31744517284
2612,298.3678615093231,165241.31251453803
2613,298.54112553596497,165237.11726598293
2614,298.62590050697327,165228.3717509104
2615,298.756774187088,165217.5968988308
2616,298.8713526725769,165215.0129535183
2617,298.96025919914246,165207.11854137562
2618,299.09988617897034,165195.0060211351
2619,299.27331042289734,165193.31836365385
2620,299.41810274124146,165184.39323564156
2621,299.4885847568512,165172.06195565063
2622,299.6803367137909,165165.63359509848
2623,299.8547291755676,165158.36271411603
2624,299.918386220932,165149.44802950652
2625,299.9756324291229,165138.80233803595
2626,300.03648591041565,165133.03517574177
2627,300.10085272789,165131.8755856464
2628,300.15852642059326,165121.66780594538
2629,300.2169437408447,165108.68124924327
2630,300.278977394104,165097.04658281684
2631,300.4695553779602,165095.6197708209
2632,300.5949676036835,165085.94078793805
2633,300.6732978820801,165074.08626814204
2634,300.7981708049774,165066.69225984722
2635,300.97741770744324,165064.88052561568
2636,301.0977518558502,165054.7157150076
2637,301.2334449291229,165042.3014048339
2638,301.39510011672974,165030.83210426563
2639,301.61816120147705,165025.11994271082
2640,301.7342188358307,165020.1300218322
2641,301.8617477416992,165012.1575498495
2642,302.04253602027893,165008.40590428936
2643,302.1716077327728,164999.91436984896
2644,302.29648303985596,164988.96922407625
2645,302.4825677871704,164980.44348405534
2646,302.6496047973633,164973.83725172564
2647,302.7744219303131,164965.49203770547
2648,302.9008033275604,164953.97279034078
2649,303.068252325058,164949.34279619812
2650,303.1845245361328,164940.90286448924
2651,303.31908345222473,164930.91802535177
2652,303.45747470855713,164930.48168857134
2653,303.57693338394165,164926.54308635212
2654,303.69980359077454,164920.4820021299
2655,303.8358781337738,164912.35844807688
2656,303.94840121269226,164910.07310121396
2657,304.0644164085388,164905.2972350541
2658,304.1701798439026,164897.65942114967
2659,304.24941778182983,164896.45099763552
2660,304.4004557132721,164886.8847472832
2661,304.57616925239563,164875.74615419132
2662,304.81756138801575,164866.9395340523
2663,304.9987988471985,164863.5562020016
2664,305.12702655792236,164854.2344029919
2665,305.26427388191223,164842.4692770124
2666,305.43509101867676,164828.90384129793
2667,305.73409700393677,164818.87312479177
2668,305.8789596557617,164802.70014871084
2669,306.01329231262207,164791.04310021797
2670,306.1948368549347,164785.94395078393
2671,306.3054897785187,164777.80301987292
2672,306.43458247184753,164766.8131150974
2673,306.6235613822937,164766.25853232233
2674,306.75243616104126,164757.07916041894
2675,306.8975384235382,164745.60008133986
2676,307.052782535553,164741.2383544851
2677,307.1998643875122,164732.05863484627
2678,307.3252840042114,164728.84721786174
2679,307.4649634361267,164720.90074632515
2680,307.6225037574768,164713.70161009542
2681,307.78594613075256,164707.50565422908
2682,307.9345200061798,164704.32884747424
2683,308.04109930992126,164700.81686690846
2684,308.14733028411865,164695.69516857824
2685,308.20391368865967,164687.98225256096
2686,308.2650890350342,164683.59758595398
2687,308.3974509239197,164675.29974115264
2688,308.4526448249817,164668.6649432575
2689,308.5278630256653,164661.30385995237
2690,308.6537444591522,164659.44204852846
2691,308.7746138572693,164657.19266238454
2692,308.8701317310333,164652.92034682544
2693,308.95125913619995,164646.51356952154
2694,309.07577872276306,164637.13656487523
2695,309.2125151157379,164628.741042704
2696,309.27748441696167,164613.2158156612
2697,309.3439886569977,164607.15443089837
2698,309.40250158309937,164602.5299886176
2699,309.4627003669739,164594.67430316235
2700,309.52256417274475,164592.72305010693
2701,309.6096270084381,164583.95999965482
2702,309.6692433357239,164572.22165211264
2703,309.7363033294678,164565.86938045223
2704,309.8203091621399,164551.53457952154
2705,310.04295015335083,164545.4740207796
2706,310.12253165245056,164539.75365167417
2707,310.1792116165161,164531.29613737817
2708,310.24466347694397,164526.43695025472
2709,310.29583954811096,164519.0058121923
2710,310.43323707580566,164507.8338414808
2711,310.5411593914032,164504.47308145568
2712,310.64946961402893,164500.2611182923
2713,310.7663424015045,164493.76092187403
2714,310.86669540405273,164487.3012471919
2715,310.9510340690613,164485.9657683632
2716,311.1022765636444,164482.07872022886
2717,311.2672166824341,164476.0635897551
2718,311.4462502002716,164468.74164446333
2719,311.65559005737305,164466.61245836382
2720,311.7780170440674,164461.91901415456
2721,311.9252529144287,164455.30180824696
2722,312.0691559314728,164452.37585538384
2723,312.18144392967224,164448.79109990882
2724,312.3102476596832,164443.31832866513
2725,312.44396138191223,164435.90868240336
2726,312.64310812950134,164434.64961220842
2727,312.7589478492737,164433.02642501512
2728,312.87938022613525,164430.26432160236
2729,313.01417684555054,164425.92521938455
2730,313.1478567123413,164419.77747961483
2731,313.2898688316345,164412.2786721408
2732,313.41706681251526,164412.1167975528
2733,313.53428626060486,164407.94024842777
2734,313.65918588638306,164401.65845120407
2735,313.7860805988312,164393.68971479862
2736,313.962238073349,164392.05590491314
2737,314.09805369377136,164387.1151586817
2738,314.2423505783081,164380.46903485886
2739,314.38239789009094,164376.6870894508
2740,314.54396963119507,164371.27122053984
2741,314.6965844631195,164363.48737125518
2742,314.8423445224762,164362.1337837957
2743,314.97080731391907,164358.03092200984
2744,315.1126968860626,164352.13730395742
2745,315.26569509506226,164344.1125182953
2746,315.4537386894226,164342.50683538613
2747,315.5857334136963,164333.54567208
2748,315.73618936538696,164322.1526317469
2749,315.90342378616333,164314.28338164603
2750,316.0526657104492,164300.40845486528
2751,316.2349143028259,164297.64639286586
2752,316.36944222450256,164289.12430578566
2753,316.5012893676758,164282.54586393415
2754,316.6454451084137,164273.43033294534
2755,316.8322253227234,164270.2036435882
2756,316.958044052124,164260.94946124594
2757,317.1091766357422,164251.07289579065
2758,317.25499057769775,164249.92618807746
2759,317.3711476325989,164245.97175035017
2760,317.4989128112793,164239.99416762707
2761,317.65019392967224,164232.74894147925
2762,317.82887601852417,164232.42323993726
2763,317.9629259109497,164223.1738672867
2764,318.09899973869324,164210.52012614504
2765,318.2845287322998,164202.22571459512
2766,318.46652698516846,164189.60517225394
2767,318.6526446342468,164182.34630471552
2768,318.8063509464264,164177.16878457525
2769,318.94963216781616,164169.5725930881
2770,319.1520748138428,164163.50883255134
2771,319.34408950805664,164153.41558862495
2772,319.503858089447,164144.09921806498
2773,319.6986072063446,164137.27112843606
2774,319.8303542137146,164131.01550589592
2775,319.96793603897095,164122.63608862186
2776,320.0989751815796,164122.30150377195
2777,320.19661831855774,164113.50177296426
2778,320.3356075286865,164100.56165178912
2779,320.50488567352295,164089.53109154053
2780,320.6978213787079,164082.3085207441
2781,320.807254076004,164073.41820914738
2782,320.943571805954,164063.8504804772
2783,321.114141702652,164060.7274767279
2784,321.2525837421417,164051.3145156446
2785,321.5236060619354,164042.81878318047
2786,321.6764006614685,164039.58481462984
2787,321.8155539035797,164034.9300717444
2788,321.94351983070374,164024.9998937474
2789,322.0871388912201,164022.84430055087
2790,322.26365423202515,164019.25844786625
2791,322.414559841156,164013.87949681733
2792,322.6670024394989,164006.49768891916
2793,323.0839445590973,163997.91111397953
2794,323.33121490478516,163987.99798169418
2795,323.5058171749115,163985.6969854818
2796,323.63945508003235,163977.67061866418
2797,323.78085565567017,163970.15183189316
2798,323.91370677948,163960.6831003682
2799,324.0474851131439,163959.7878025784
2800,324.10719633102417,163950.98031104216
2801,324.2542905807495,163938.11044228025
2802,324.4257571697235,163927.1999404157
2803,324.57825899124146,163920.2021557023
2804,324.6754732131958,163911.58235125418
2805,324.7923274040222,163901.64374350145
2806,324.9186177253723,163899.9236257737
2807,324.98841857910156,163890.0519521718
2808,325.0559070110321,163880.12084026335
2809,325.1543712615967,163879.60105913974
2810,325.23640751838684,163875.65213660733
2811,325.2990186214447,163869.53772715622
2812,325.3693196773529,163862.4555768318
2813,325.4328842163086,163862.33772608024
2814,325.49095344543457,163853.16218525174
2815,325.6138668060303,163840.47399638992
2816,325.6987535953522,163831.9916067821
2817,325.7692725658417,163820.51525023967
2818,325.85072350502014,163812.70899266712
2819,325.92600774765015,163807.64582205212
2820,325.98895478248596,163800.81738144832
2821,326.10292077064514,163798.65437307843
2822,326.1635248661041,163794.8537963454
2823,326.2754135131836,163789.25806284108
2824,326.40102910995483,163781.55190033978
2825,326.53797698020935,163771.42357550107
2826,326.66128063201904,163761.52528429378
2827,326.72184658050537,163753.71947323543
2828,326.8069670200348,163746.43403286827
2829,326.86647367477417,163740.25723200166
2830,326.94108486175537,163731.7701761424
2831,327.0951237678528,163727.68524177826
2832,327.15966033935547,163719.64754940043
2833,327.2988131046295,163713.80214024786
2834,327.4469518661499,163706.1534792326
2835,327.64736676216125,163697.107648845
2836,327.8487341403961,163686.15193767115
2837,328.0419714450836,163678.19675608154
2838,328.17221426963806,163672.79704318932
2839,328.24236392974854,163664.92983201466
2840,328.31631898880005,163660.1687425235
2841,328.3694977760315,163651.83388490026
2842,328.4324471950531,163642.32857212523
2843,328.50581455230713,163642.1016456121
2844,328.5623986721039,163638.0853157715
2845,328.6152431964874,163631.8878562286
2846,328.72459864616394,163624.835421228
2847,328.8512990474701,163621.4814284428
2848,328.90433406829834,163612.99723203128
2849,328.9598271846771,163602.20096684946
2850,329.0154266357422,163600.39774304384
2851,329.07007575035095,163596.68379795906
2852,329.1239421367645,163591.21995429473
2853,329.1804246902466,163583.08329004716
2854,329.24230909347534,163576.6045952627
2855,329.43618178367615,163565.08718024343
2856,329.54449224472046,163557.93856469568
2857,329.6698052883148,163551.44825848826
2858,329.796094417572,163545.3446120038
2859,329.94537472724915,163536.15949745933
2860,330.1118016242981,163528.3664949466
2861,330.27723479270935,163519.54037671696
2862,330.42185640335083,163515.99090703554
2863,330.5288426876068,163507.25514382147
2864,330.6684250831604,163495.4547717492
2865,330.8476049900055,163491.58669706088
2866,330.93013310432434,163483.1756256946
2867,331.03737902641296,163472.61652912252
2868,331.1060881614685,163468.98055369649
2869,331.245582818985,163464.8571869664
2870,331.30529379844666,163458.29271286484
2871,331.41921877861023,163451.44396430464
2872,331.56569600105286,163449.01915833785
2873,331.67054271698,163446.8710902286
2874,331.7780177593231,163442.63700133027
2875,331.90020275115967,163434.69866180944
2876,332.03885078430176,163423.9286582158
2877,332.1957678794861,163414.08200851837
2878,332.33754873275757,163402.33319169344
2879,332.5037684440613,163400.00731847683
2880,332.6089653968811,163389.77380399266
2881,332.73435163497925,163378.7213061338
2882,332.8693585395813,163373.69047433
2883,333.02106499671936,163366.14411015826
2884,333.1619646549225,163365.99324257922
2885,333.2806167602539,163361.9523418031
2886,333.41311955451965,163355.95399827283
2887,333.55449295043945,163348.2714170871
2888,333.7505717277527,163346.32498459803
2889,333.8021469116211,163337.33462727835
2890,333.85863184928894,163326.3108125943
2891,334.0051248073578,163322.7703788981
2892,334.17902731895447,163316.0354138284
2893,334.2455623149872,163312.0823674591
2894,334.30409502983093,163303.8230253226
2895,334.36979579925537,163300.9454288868
2896,334.43624901771545,163291.4666219533
2897,334.4991385936737,163288.9306215541
2898,334.5552599430084,163285.5984938017
2899,334.6302180290222,163280.42105866584
2900,334.6861906051636,163273.19552511343
2901,334.74988770484924,163268.273586437
2902,334.8285162448883,163260.38410843475
2903,334.88707447052,163250.7868676849
2904,335.03177785873413,163249.305636646
2905,335.0993504524231,163247.01312738485
2906,335.21234583854675,163242.8974143666
2907,335.2795834541321,163239.02690433813
2908,335.412193775177,163228.0761788938
2909,335.4871037006378,163213.67498292305
2910,335.567015171051,163198.754123732
2911,335.70092487335205,163183.80317370116
2912,335.78364181518555,163172.68556031195
2913,335.85474395751953,163170.57681905117
2914,335.9203495979309,163167.13898286366
2915,336.01304864883423,163161.79645649073
2916,336.0811071395874,163154.70642482146
2917,336.1544907093048,163151.36214395164
2918,336.2267413139343,163143.33099385415
2919,336.2945194244385,163132.48192503958
2920,336.36036372184753,163131.48234701037
2921,336.4155447483063,163127.4744043453
2922,336.51161766052246,163121.70889661481
2923,336.64025473594666,163114.43191597017
2924,336.8228642940521,163109.9497782154
2925,336.95484161376953,163101.02003973923
2926,337.1045744419098,163091.16927805686
2927,337.2952883243561,163086.49143093964
2928,337.46970081329346,163074.65475712885
2929,337.66311264038086,163067.57716148265
2930,337.79036688804626,163061.6172466432
2931,337.9008345603943,163054.75325677273
2932,338.0630190372467,163052.45842208693
2933,338.1729154586792,163047.88678598657
2934,338.30220007896423,163040.4831499999
2935,338.47215723991394,163036.82906733727
2936,338.60331296920776,163028.4412138789
2937,338.75359582901,163019.26903018667
2938,338.94214820861816,163012.582461642
2939,339.1205677986145,163002.5219333157
2940,339.332382440567,162999.76715516776
2941,339.4662034511566,162990.0184086446
2942,339.61162185668945,162978.0645916728
2943,339.79789209365845,162973.87779900152
2944,339.92588210105896,162965.70894905005
2945,340.07675981521606,162954.72197839653
2946,340.2655658721924,162948.5454425339
2947,340.4638090133667,162939.2054685296
2948,340.6447443962097,162930.90441164162
2949,340.77801275253296,162925.04035251684
2950,340.8894774913788,162917.04043420605
2951,341.02940678596497,162908.84079916903
2952,341.2026357650757,162902.7043454028
2953,341.32418060302734,162894.10061591052
2954,341.47676825523376,162884.43000149014
2955,341.6361622810364,162882.10610890033
2956,341.73610973358154,162878.29813716598
2957,341.82157254219055,162872.98583703104
2958,341.9671821594238,162865.62722096773
2959,342.1510202884674,162859.372577096
2960,342.32194662094116,162851.2305201768
2961,342.4461669921875,162842.6380523609
2962,342.588356256485,162833.41315965488
2963,342.76434350013733,162831.96983765776
2964,342.8802843093872,162827.9480321947
2965,343.02704429626465,162822.4318366905
2966,343.1879503726959,162814.69692545946
2967,343.3528354167938,162808.22551966313
2968,343.4763867855072,162799.9790171452
2969,343.541015625,162791.80882940523
2970,343.6046767234802,162785.63301679457
2971,343.6635880470276,162779.12373398247
2972,343.7215111255646,162778.52676528716
2973,343.77600049972534,162774.61901221416
2974,343.83322405815125,162768.68672984545
2975,343.8941066265106,162761.59251128454
2976,343.95309257507324,162757.25346118453
2977,344.0102527141571,162749.07907645957
2978,344.1339786052704,162738.84380483272
2979,344.2483229637146,162735.08732016137
2980,344.33220911026,162726.2180320766
2981,344.40308594703674,162724.31743095777
2982,344.52890968322754,162720.66698878226
2983,344.66029024124146,162715.49907814374
2984,344.80746364593506,162707.87637173326
2985,344.97847986221313,162704.97592930737
2986,345.11828088760376,162696.73756425016
2987,345.266863822937,162686.22691379575
2988,345.42018580436707,162684.7595545702
2989,345.5418288707733,162680.82211781715
2990,345.67247104644775,162675.31242443263
2991,345.82939648628235,162667.57234730027
2992,346.0301218032837,162660.13007105803
2993,346.14264273643494,162653.6549263289
2994,346.19938135147095,162645.17184563898
2995,346.25775361061096,162634.8849222263
2996,346.34259819984436,162633.33782209514
2997,346.39927339553833,162629.34649921616
2998,346.45457005500793,162623.82018612756
2999,346.5220983028412,162616.22725938685
3000,346.59613847732544,162610.10471861108
3001,346.72870564460754,162602.28522044828
3002,346.78842425346375,162593.81496662076
3003,346.85098814964294,162584.5533360853
3004,346.9157085418701,162582.72377100532
3005,346.9743642807007,162578.78774861345
3006,347.03853487968445,162573.40681264823
3007,347.09449553489685,162565.86308993096
3008,347.20588731765747,162558.3874382223
3009,347.2709882259369,162551.4232231372
3010,347.3426196575165,162542.9751092637
3011,347.4335603713989,162533.76698550567
3012,347.4985542297363,162531.71952614118
3013,347.55283856391907,162527.80275823682
3014,347.607604265213,162522.50542737817
3015,347.7477343082428,162515.03924560512
3016,347.98302841186523,162507.83246127272
3017,348.1249506473541,162500.77037781483
3018,348.2499735355377,162492.25552614944
3019,348.3951029777527,162482.97365646673
3020,348.56964635849,162480.5391836743
3021,348.6830439567566,162476.71323428667
3022,348.78991293907166,162471.57785773437
3023,348.85246181488037,162464.27987246643
3024,348.91303157806396,162457.44476848168
3025,348.9884567260742,162450.85252115742
3026,349.05337858200073,162442.2742925574
3027,349.1114776134491,162432.51178382104
3028,349.17920660972595,162430.42179273342
3029,349.24029779434204,162426.55965088803
3030,349.30205368995667,162421.2850309892
3031,349.36304664611816,162413.86398531066
3032,349.4357707500458,162407.25958277468
3033,349.5040240287781,162400.07522058
3034,349.5965654850006,162391.56567312678
3035,349.6849479675293,162382.12581467014
3036,349.77657318115234,162379.9974350216
3037,349.87438678741455,162376.1059188991
3038,349.99957609176636,162370.8795701871
3039,350.1379110813141,162363.48295667575
3040,350.3297884464264,162356.6497032222
3041,350.5056002140045,162349.42671856182
3042,350.5851788520813,162341.10683184158
3043,350.67469549179077,162331.6642626421
3044,350.834312915802,162329.38435443366
3045,350.9569933414459,162325.5353808768
3046,351.07738733291626,162320.35103955987
3047,351.2269163131714,162313.02425428567
3048,351.4527130126953,162306.26452698873
3049,351.6298916339874,162300.44802693327
3050,351.75953459739685,162291.63971251808
3051,351.8952338695526,162281.4621324952
3052,352.05666041374207,162278.90827975853
3053,352.2029483318329,162270.30267559265
3054,352.34093856811523,162267.90788828942
3055,352.46443343162537,162264.4872636601
3056,352.5832817554474,162259.47665532044
3057,352.7255597114563,162252.96832357158
3058,352.93485736846924,162248.18170285155
3059,353.0763463973999,162239.50454479826
3060,353.2173812389374,162230.95167920325
3061,353.3509819507599,162229.16014608621
3062,353.4643132686615,162226.96858163454
3063,353.58997917175293,162222.89105587243
3064,353.72377276420593,162217.6265181168
3065,353.8481707572937,162207.72697227244
3066,354.0163073539734,162193.69379679838
3067,354.2925696372986,162185.52448073725
3068,354.4374759197235,162165.8523301697
3069,354.59148120880127,162154.68154719388
3070,354.807998418808,162147.53691027634
3071,354.93853092193604,162143.3478224884
3072,355.0826575756073,162136.88453028878
3073,355.2323417663574,162134.37031391196
3074,355.34619545936584,162130.9216700643
3075,355.46081471443176,162125.67615672387
3076,355.62877130508423,162119.9950935567
3077,355.76189827919006,162115.119456085
3078,355.901819229126,162106.9117168201
3079,356.05833315849304,162103.75003951648
3080,356.1930344104767,162096.98107138745
3081,356.3443868160248,162091.82029102743
3082,356.48877334594727,162084.0518708387
3083,356.6347625255585,162082.8644667142
3084,356.7822470664978,162079.0129891264
3085,356.9169063568115,162073.61411928118
3086,357.00913286209106,162066.89748720056
3087,357.0695757865906,162066.1855516608
3088,357.1301987171173,162057.1833306773
3089,357.1865005493164,162045.68538782166
3090,357.3313138484955,162043.14613961245
3091,357.4582326412201,162034.07764455478
3092,357.60411524772644,162023.97505202625
3093,357.7593243122101,162022.20093781454
3094,357.8946924209595,162018.51165281734
3095,358.03773260116577,162013.37002636137
3096,358.17331051826477,162006.33429190956
3097,358.35380387306213,161998.31702940867
3098,358.57214641571045,161983.65124828083
3099,358.7482690811157,161977.77005595333
3100,358.87538290023804,161973.10486336704
3101,359.0210039615631,161964.98085037275
3102,359.20881175994873,161959.8775117925
3103,359.3712990283966,161948.30513778224
3104,359.5708909034729,161943.27059219728
3105,359.69322633743286,161933.33656148388
3106,359.84446954727173,161924.2023717421
3107,359.9856722354889,161923.72085848902
3108,360.1000409126282,161919.48347745603
3109,360.2254204750061,161913.38002772394
3110,360.32530784606934,161906.05595865808
3111,360.4019606113434,161900.72390281264
3112,360.57345819473267,161886.43841064876
3113,360.76873660087585,161879.76905504754
3114,360.89644384384155,161875.4629035907
3115,361.06377935409546,161868.39704745836
3116,361.27192521095276,161861.9454125119
3117,361.4648468494415,161858.90653355076
3118,361.5777289867401,161848.80734378117
3119,361.6792137622833,161838.1422344677
3120,361.78418254852295,161835.45620173134
3121,361.8744697570801,161831.62289574722
3122,361.9795162677765,161826.5212881551
3123,362.1091501712799,161818.5627929668
3124,362.33991742134094,161807.0091789498
3125,362.53311920166016,161804.01203670513
3126,362.6656413078308,161795.12354321126
3127,362.79528880119324,161784.8667510718
3128,362.9310643672943,161782.19608231253
3129,363.06035232543945,161778.38846163193
3130,363.1975486278534,161773.39689468386
3131,363.3178663253784,161766.90855094267
3132,363.436550617218,161762.84757154988
3133,363.5392782688141,161758.0653722399
3134,363.6227991580963,161750.35926137207
3135,363.7126693725586,161746.816758237
3136,363.7992341518402,161741.78918853923
3137,363.9121835231781,161736.26179055945
3138,364.0328130722046,161729.28630465115
3139,364.1446952819824,161726.64297899575
3140,364.22787642478943,161723.12776867035
3141,364.3574376106262,161718.26241808492
3142,364.5081400871277,161712.68800140335
3143,364.6659457683563,161705.49780631257
3144,364.8026776313782,161698.58689737043
3145,364.9621047973633,161698.33579866056
3146,365.05988001823425,161694.34703702372
3147,365.1367738246918,161688.62007296592
3148,365.2640163898468,161682.40705877045
3149,365.41759490966797,161681.29655910286
3150,365.5409679412842,161677.44270245492
3151,365.65990710258484,161671.93308834088
3152,365.7970116138458,161665.2911075977
3153,365.9928066730499,161661.88596729908
3154,366.12898206710815,161658.00926030707
3155,366.2760944366455,161653.26448248525
3156,366.41372776031494,161645.8002700501
3157,366.58592534065247,161643.60898203249
3158,366.7054445743561,161641.43465752635
3159,366.8315587043762,161637.3874987507
3160,366.97178506851196,161631.99201902805
3161,367.12005591392517,161622.55801143765
3162,367.3113069534302,161618.74163891035
3163,367.45305609703064,161610.1706834527
3164,367.59049940109253,161600.4830088758
3165,367.7480733394623,161600.1068700557
3166,367.8687262535095,161595.94370236955
3167,367.9966504573822,161590.2087226327
3168,368.1505410671234,161582.94398780313
3169,368.35022807121277,161581.64936399765
3170,368.4654288291931,161580.05223314033
3171,368.5811059474945,161577.5092154621
3172,368.6997435092926,161573.5420905402
3173,368.8426103591919,161569.62034777334
3174,368.9891719818115,161561.32666238552
3175,369.1403603553772,161558.82278605527
3176,369.2610354423523,161555.3180466926
3177,369.4003703594208,161550.0712030488
3178,369.5496120452881,161543.7093054852
